NB_LATITUDE,NB_LONGITUDE,Date,V00,V01,V02,V03,V04,V05,V06,V07
-37.81912,145.05801,11/10/2006,42,39,19,30,14,9,16,13
-37.81912,145.05801,12/10/2006,34,36,30,19,14,8,13,18
-37.81912,145.05801,13/10/2006,45,38,27,33,23,13,16,9
-37.81912,145.05801,14/10/2006,75,83,48,52,42,51,19,34
-37.81912,145.05801,15/10/2006,118,125,109,52,73,76,48,35
-37.81912,145.05801,16/10/2006,35,28,16,24,15,12,5,14
-37.81912,145.05801,17/10/2006,35,31,22,16,22,11,9,7
-37.81912,145.05801,18/10/2006,46,36,26,27,14,16,18,14
-37.81912,145.05801,19/10/2006,55,45,24,14,22,15,15,14
-37.81912,145.05801,20/10/2006,44,35,31,19,23,19,22,11
-37.81912,145.05801,21/10/2006,91,73,69,42,46,40,26,23
-37.81912,145.05801,22/10/2006,135,86,105,65,58,53,57,40
-37.81912,145.05801,23/10/2006,30,29,27,24,13,6,9,5
-37.81912,145.05801,24/10/2006,35,35,31,15,9,15,9,7
-37.81912,145.05801,25/10/2006,38,36,33,29,13,11,11,12
-37.81912,145.05801,26/10/2006,41,34,27,11,21,19,7,11
-37.81912,145.05801,27/10/2006,38,36,33,36,16,15,17,10
-37.81912,145.05801,28/10/2006,96,60,42,47,34,41,31,36
-37.81912,145.05801,29/10/2006,103,97,74,74,50,51,44,0
-37.81912,145.05801,30/10/2006,33,20,28,16,11,15,13,6
-37.81912,145.05801,31/10/2006,42,20,23,19,16,9,12,6
-37.8188,145.05739,1/10/2006,52,55,76,48,35,53,36,39
-37.8188,145.05739,2/10/2006,20,14,12,15,5,8,3,7
-37.8188,145.05739,3/10/2006,13,14,14,10,6,9,4,9
-37.8188,145.05739,4/10/2006,22,24,9,19,12,4,7,12
-37.8188,145.05739,5/10/2006,26,22,24,15,16,10,8,10
-37.8188,145.05739,6/10/2006,27,20,18,23,18,12,16,5
-37.8188,145.05739,7/10/2006,69,64,48,52,48,33,22,24
-37.8188,145.05739,8/10/2006,75,88,59,54,54,38,44,27
-37.8188,145.05739,9/10/2006,29,15,8,12,4,12,5,11
-37.8188,145.05739,10/10/2006,15,17,12,11,5,11,7,5
-37.8188,145.05739,11/10/2006,33,17,12,14,14,7,4,5
-37.8188,145.05739,12/10/2006,18,16,15,18,15,14,7,5
-37.8188,145.05739,13/10/2006,25,27,16,21,22,15,13,13
-37.8188,145.05739,14/10/2006,70,61,52,55,42,43,26,21
-37.8188,145.05739,15/10/2006,71,69,59,51,41,53,44,24
-37.8188,145.05739,16/10/2006,21,27,7,13,4,7,7,6
-37.8188,145.05739,17/10/2006,22,13,9,10,15,6,6,2
-37.8188,145.05739,18/10/2006,42,27,14,22,15,20,12,9
-37.8188,145.05739,19/10/2006,36,25,16,13,20,8,12,10
-37.8188,145.05739,20/10/2006,34,28,14,22,27,17,12,14
-37.8188,145.05739,21/10/2006,71,54,50,36,31,40,19,19
-37.8188,145.05739,22/10/2006,87,56,66,60,59,51,33,26
-37.8188,145.05739,23/10/2006,17,15,9,9,11,8,5,5
-37.8188,145.05739,24/10/2006,23,12,11,12,16,10,8,4
-37.8188,145.05739,25/10/2006,25,26,21,15,10,14,8,13
-37.8188,145.05739,26/10/2006,22,24,12,13,11,7,8,9
-37.8188,145.05739,27/10/2006,31,29,25,25,20,14,12,14
-37.8188,145.05739,28/10/2006,54,61,46,47,39,46,27,34
-37.8188,145.05739,29/10/2006,73,76,64,55,42,31,35,0
-37.8188,145.05739,30/10/2006,29,17,14,12,10,8,2,11
-37.8188,145.05739,31/10/2006,14,20,10,15,8,9,10,12
-37.83256,145.05545,1/10/2006,72,77,62,56,51,54,43,36
-37.83256,145.05545,2/10/2006,30,21,24,17,15,12,13,11
-37.83256,145.05545,3/10/2006,24,18,13,19,12,7,6,2
-37.83256,145.05545,4/10/2006,25,21,22,20,14,15,11,9
-37.83256,145.05545,5/10/2006,24,22,28,14,18,19,8,5
-37.83256,145.05545,6/10/2006,41,33,28,29,21,9,12,21
-37.83256,145.05545,7/10/2006,64,66,66,56,45,32,29,26
-37.83256,145.05545,8/10/2006,84,100,67,60,34,55,37,44
-37.83256,145.05545,9/10/2006,20,17,9,12,14,8,6,9
-37.83256,145.05545,10/10/2006,28,24,13,15,12,13,9,6
-37.83256,145.05545,11/10/2006,22,16,21,13,17,12,11,16
-37.83256,145.05545,12/10/2006,34,26,22,24,18,7,13,8
-37.83256,145.05545,13/10/2006,35,37,24,25,18,14,16,13
-37.83256,145.05545,14/10/2006,59,72,55,42,35,34,29,18
-37.83256,145.05545,15/10/2006,108,83,65,50,63,49,31,37
-37.83256,145.05545,16/10/2006,27,21,21,19,14,6,11,6
-37.83256,145.05545,17/10/2006,34,25,14,6,14,7,11,6
-37.83256,145.05545,18/10/2006,33,25,23,18,21,15,16,13
-37.83256,145.05545,19/10/2006,45,34,30,15,9,16,8,12
-37.83256,145.05545,20/10/2006,32,29,27,24,21,13,14,13
-37.83256,145.05545,21/10/2006,65,68,39,52,36,24,19,32
-37.83256,145.05545,22/10/2006,111,74,68,65,64,56,48,27
-37.83256,145.05545,23/10/2006,31,22,14,20,14,10,10,10
-37.83256,145.05545,24/10/2006,27,19,19,14,13,10,6,10
-37.83256,145.05545,25/10/2006,43,33,20,21,13,9,9,11
-37.83256,145.05545,26/10/2006,33,31,21,15,15,17,7,8
-37.83256,145.05545,27/10/2006,46,28,24,20,21,10,18,11
-37.83256,145.05545,28/10/2006,59,59,53,59,32,39,34,35
-37.83256,145.05545,29/10/2006,108,105,65,48,51,48,47,27
-37.83256,145.05545,30/10/2006,36,18,19,14,11,15,14,11
-37.83256,145.05545,31/10/2006,42,19,23,17,16,12,10,5
-37.83294,145.05594,1/10/2006,30,25,33,27,24,20,23,27
-37.83294,145.05594,2/10/2006,16,10,10,5,7,7,3,4
-37.83294,145.05594,3/10/2006,17,7,14,7,4,4,3,0
-37.83294,145.05594,4/10/2006,12,14,9,6,4,3,5,7
-37.83294,145.05594,5/10/2006,15,17,7,5,5,6,2,2
-37.83294,145.05594,6/10/2006,15,9,10,9,13,9,6,5
-37.83294,145.05594,7/10/2006,36,24,22,17,18,17,15,22
-37.83294,145.05594,8/10/2006,25,29,27,31,24,25,17,14
-37.83294,145.05594,9/10/2006,10,11,5,2,11,3,2,4
-37.83294,145.05594,10/10/2006,11,17,9,6,9,2,6,0
-37.83294,145.05594,11/10/2006,17,9,7,10,9,3,3,1
-37.83294,145.05594,12/10/2006,18,10,13,6,7,4,4,7
-37.83294,145.05594,13/10/2006,18,8,11,15,6,7,3,7
-37.83294,145.05594,14/10/2006,30,27,36,14,18,28,15,27
-37.83294,145.05594,15/10/2006,37,29,34,25,21,18,16,30
-37.83294,145.05594,16/10/2006,9,14,14,7,4,1,7,6
-37.83294,145.05594,17/10/2006,15,11,7,19,7,4,4,2
-37.83294,145.05594,18/10/2006,17,12,11,11,5,3,9,4
-37.83294,145.05594,19/10/2006,12,22,14,2,8,5,5,5
-37.83294,145.05594,20/10/2006,20,8,17,9,8,9,6,12
-37.83294,145.05594,21/10/2006,21,30,29,15,21,17,17,15
-37.83294,145.05594,22/10/2006,27,27,28,24,21,15,21,16
-37.83294,145.05594,23/10/2006,10,7,5,5,6,6,0,8
-37.83294,145.05594,24/10/2006,8,12,4,11,8,2,6,4
-37.83294,145.05594,25/10/2006,13,9,12,5,4,2,1,4
-37.83294,145.05594,26/10/2006,12,9,12,7,7,5,7,3
-37.83294,145.05594,27/10/2006,15,6,10,12,10,5,4,10
-37.83294,145.05594,28/10/2006,23,22,20,22,22,19,12,14
-37.83294,145.05594,29/10/2006,21,37,21,19,23,24,19,27
-37.83294,145.05594,30/10/2006,17,16,10,5,6,1,4,5
-37.83294,145.05594,31/10/2006,9,5,7,1,6,4,4,3
-37.83312,145.05571,1/10/2006,31,36,21,30,19,19,18,19
-37.83312,145.05571,2/10/2006,16,11,6,7,5,6,1,3
-37.83312,145.05571,3/10/2006,4,4,7,5,6,5,2,3
-37.83312,145.05571,4/10/2006,15,8,10,6,4,3,6,6
-37.83312,145.05571,5/10/2006,7,12,9,5,8,5,5,6
-37.83312,145.05571,6/10/2006,14,13,9,6,11,10,5,6
-37.83312,145.05571,7/10/2006,23,16,11,12,16,16,12,10
-37.83312,145.05571,8/10/2006,30,29,33,23,17,19,16,20
-37.83312,145.05571,9/10/2006,10,4,9,3,4,7,2,8
-37.83312,145.05571,10/10/2006,9,10,3,7,3,6,3,3
-37.83312,145.05571,11/10/2006,14,12,14,4,6,7,6,8
-37.83312,145.05571,12/10/2006,10,5,9,9,10,3,7,5
-37.83312,145.05571,13/10/2006,21,16,13,5,7,11,8,7
-37.83312,145.05571,14/10/2006,34,13,24,18,12,22,23,16
-37.83312,145.05571,15/10/2006,41,29,23,22,27,17,14,17
-37.83312,145.05571,16/10/2006,10,4,9,8,5,4,4,6
-37.83312,145.05571,17/10/2006,9,7,7,3,4,8,2,5
-37.83312,145.05571,18/10/2006,13,6,14,9,1,7,5,6
-37.83312,145.05571,19/10/2006,15,10,9,8,4,3,5,7
-37.83312,145.05571,20/10/2006,20,10,11,10,4,10,13,9
-37.83312,145.05571,21/10/2006,37,25,27,20,16,20,8,19
-37.83312,145.05571,22/10/2006,28,39,29,24,35,18,24,20
-37.83312,145.05571,23/10/2006,16,10,9,5,9,4,1,4
-37.83312,145.05571,24/10/2006,9,6,5,7,5,4,2,2
-37.83312,145.05571,25/10/2006,6,6,11,9,6,8,4,7
-37.83312,145.05571,26/10/2006,13,14,11,3,5,8,0,5
-37.83312,145.05571,27/10/2006,14,9,8,9,10,9,6,8
-37.83312,145.05571,28/10/2006,25,12,10,16,11,15,16,20
-37.83312,145.05571,29/10/2006,30,34,32,20,12,21,27,10
-37.83312,145.05571,30/10/2006,13,7,10,4,10,6,1,7
-37.83312,145.05571,31/10/2006,10,8,7,5,4,2,3,2
-37.83323,145.05532,1/10/2006,57,56,54,56,35,31,29,24
-37.83323,145.05532,2/10/2006,25,32,19,20,20,18,7,6
-37.83323,145.05532,3/10/2006,18,10,15,13,8,7,5,3
-37.83323,145.05532,4/10/2006,16,26,17,14,6,8,7,8
-37.83323,145.05532,5/10/2006,29,18,27,17,10,14,12,7
-37.83323,145.05532,6/10/2006,26,29,28,15,12,6,12,14
-37.83323,145.05532,7/10/2006,44,45,42,41,28,30,22,27
-37.83323,145.05532,8/10/2006,56,78,49,53,47,41,41,41
-37.83323,145.05532,9/10/2006,17,23,21,16,11,6,6,7
-37.83323,145.05532,10/10/2006,21,16,11,8,8,7,4,4
-37.83323,145.05532,11/10/2006,20,27,16,14,16,5,6,9
-37.83323,145.05532,12/10/2006,33,30,17,9,11,10,9,14
-37.83323,145.05532,13/10/2006,30,28,23,17,9,9,9,4
-37.83323,145.05532,14/10/2006,51,50,29,43,29,27,30,23
-37.83323,145.05532,15/10/2006,73,83,57,35,52,44,44,27
-37.83323,145.05532,16/10/2006,21,23,19,19,8,12,8,7
-37.83323,145.05532,17/10/2006,24,20,21,18,20,7,11,7
-37.83323,145.05532,18/10/2006,28,22,17,17,8,12,12,8
-37.83323,145.05532,19/10/2006,29,29,17,16,21,7,12,7
-37.83323,145.05532,20/10/2006,36,27,17,16,11,21,12,11
-37.83323,145.05532,21/10/2006,49,37,29,34,33,25,18,22
-37.83323,145.05532,22/10/2006,74,70,55,50,44,36,37,32
-37.83323,145.05532,23/10/2006,22,27,15,21,7,2,7,2
-37.83323,145.05532,24/10/2006,21,22,19,16,8,15,7,9
-37.83323,145.05532,25/10/2006,25,18,24,14,9,8,6,6
-37.83323,145.05532,26/10/2006,24,25,23,6,12,11,6,10
-37.83323,145.05532,27/10/2006,17,23,28,17,16,12,15,10
-37.83323,145.05532,28/10/2006,47,51,37,37,27,24,31,25
-37.83323,145.05532,29/10/2006,59,54,61,47,31,30,42,16
-37.83323,145.05532,30/10/2006,27,19,20,18,9,15,9,7
-37.83323,145.05532,31/10/2006,28,11,14,11,15,10,8,4
-37.83284,145.05505,1/10/2006,66,77,54,47,57,47,60,42
-37.83284,145.05505,2/10/2006,52,31,34,20,12,8,8,9
-37.83284,145.05505,3/10/2006,31,42,38,18,21,14,5,8
-37.83284,145.05505,4/10/2006,45,38,37,29,19,17,16,15
-37.83284,145.05505,5/10/2006,41,36,45,34,27,27,18,26
-37.83284,145.05505,6/10/2006,49,55,42,42,28,15,23,18
-37.83284,145.05505,7/10/2006,69,70,59,57,52,37,52,38
-37.83284,145.05505,8/10/2006,88,57,82,84,52,44,47,55
-37.83284,145.05505,9/10/2006,21,31,10,16,25,21,18,6
-37.83284,145.05505,10/10/2006,30,28,33,30,19,18,10,17
-37.83284,145.05505,11/10/2006,46,26,18,29,9,13,19,15
-37.83284,145.05505,12/10/2006,64,52,42,53,38,32,32,23
-37.83284,145.05505,13/10/2006,46,60,65,41,38,29,15,17
-37.83284,145.05505,14/10/2006,50,20,38,69,62,54,38,44
-37.83284,145.05505,15/10/2006,85,71,63,69,52,52,65,45
-37.83284,145.05505,16/10/2006,43,43,41,18,33,23,17,22
-37.83284,145.05505,17/10/2006,39,54,31,37,17,12,9,6
-37.83284,145.05505,18/10/2006,67,53,43,51,22,26,19,17
-37.83284,145.05505,19/10/2006,70,36,39,25,25,19,24,17
-37.83284,145.05505,20/10/2006,48,30,37,15,31,27,18,18
-37.83284,145.05505,21/10/2006,68,65,59,57,49,50,38,53
-37.83284,145.05505,22/10/2006,79,85,68,82,62,56,52,63
-37.83284,145.05505,23/10/2006,38,22,21,21,14,13,12,12
-37.83284,145.05505,24/10/2006,29,34,25,15,21,20,7,19
-37.83284,145.05505,25/10/2006,49,43,35,34,22,21,22,27
-37.83284,145.05505,26/10/2006,44,29,40,37,28,19,12,20
-37.83284,145.05505,27/10/2006,49,51,47,37,24,22,24,17
-37.83284,145.05505,28/10/2006,64,71,74,46,55,71,43,44
-37.83284,145.05505,29/10/2006,100,67,57,63,65,74,49,31
-37.83284,145.05505,30/10/2006,44,45,26,20,28,21,13,16
-37.83284,145.05505,31/10/2006,41,45,27,20,11,24,9,9
-37.83254,145.05507,1/10/2006,53,38,28,31,31,28,39,17
-37.83254,145.05507,2/10/2006,17,11,12,14,12,9,3,5
-37.83254,145.05507,3/10/2006,7,12,10,4,11,7,3,1
-37.83254,145.05507,4/10/2006,21,16,13,5,12,13,8,6
-37.83254,145.05507,5/10/2006,26,14,9,17,8,7,4,8
-37.83254,145.05507,6/10/2006,26,14,18,23,16,10,8,9
-37.83254,145.05507,7/10/2006,37,31,16,23,26,22,18,27
-37.83254,145.05507,8/10/2006,67,41,51,33,40,30,34,26
-37.83254,145.05507,9/10/2006,14,13,13,4,9,7,7,6
-37.83254,145.05507,10/10/2006,12,11,6,9,8,8,2,5
-37.83254,145.05507,11/10/2006,18,19,10,14,17,17,9,6
-37.83254,145.05507,12/10/2006,13,14,8,10,11,6,5,6
-37.83254,145.05507,13/10/2006,38,24,15,14,18,15,11,8
-37.83254,145.05507,14/10/2006,57,45,29,26,35,20,31,17
-37.83254,145.05507,15/10/2006,71,48,35,37,29,28,30,35
-37.83254,145.05507,16/10/2006,24,22,10,3,8,6,8,4
-37.83254,145.05507,17/10/2006,21,16,12,7,7,6,6,8
-37.83254,145.05507,18/10/2006,37,29,10,11,15,9,13,7
-37.83254,145.05507,19/10/2006,28,17,13,12,7,7,7,0
-37.83254,145.05507,20/10/2006,23,18,19,26,21,13,16,10
-37.83254,145.05507,21/10/2006,24,37,38,32,34,22,20,11
-37.83254,145.05507,22/10/2006,72,42,46,37,39,12,20,26
-37.83254,145.05507,23/10/2006,22,9,13,14,3,5,3,5
-37.83254,145.05507,24/10/2006,18,8,8,13,4,4,7,7
-37.83254,145.05507,25/10/2006,18,19,17,9,10,8,10,5
-37.83254,145.05507,26/10/2006,19,19,14,6,12,5,7,1
-37.83254,145.05507,27/10/2006,28,15,15,21,8,11,10,3
-37.83254,145.05507,28/10/2006,41,35,26,25,13,22,13,26
-37.83254,145.05507,29/10/2006,79,45,39,40,51,40,30,26
-37.83254,145.05507,30/10/2006,17,14,13,8,10,9,9,3
-37.83254,145.05507,31/10/2006,21,13,10,7,8,6,4,6
-37.84683,145.05275,1/10/2006,72,74,74,64,50,49,40,41
-37.84683,145.05275,2/10/2006,29,20,31,19,15,16,12,5
-37.84683,145.05275,3/10/2006,23,20,18,16,8,8,4,4
-37.84683,145.05275,4/10/2006,40,19,28,18,21,16,8,14
-37.84683,145.05275,5/10/2006,20,21,26,14,20,19,14,4
-37.84683,145.05275,6/10/2006,34,29,28,27,25,14,8,25
-37.84683,145.05275,7/10/2006,70,62,67,55,46,32,29,35
-37.84683,145.05275,8/10/2006,89,95,66,78,33,59,44,45
-37.84683,145.05275,9/10/2006,20,20,13,11,16,7,2,10
-37.84683,145.05275,10/10/2006,28,17,16,19,10,11,9,9
-37.84683,145.05275,11/10/2006,24,15,18,10,25,13,14,9
-37.84683,145.05275,12/10/2006,35,29,22,25,13,9,15,8
-37.84683,145.05275,13/10/2006,31,35,22,26,25,11,15,11
-37.84683,145.05275,14/10/2006,67,67,63,43,39,37,29,19
-37.84683,145.05275,15/10/2006,115,91,69,59,40,53,41,34
-37.84683,145.05275,16/10/2006,32,31,22,19,17,6,16,12
-37.84683,145.05275,17/10/2006,31,26,21,9,17,3,10,4
-37.84683,145.05275,18/10/2006,35,33,19,19,25,10,12,11
-37.84683,145.05275,19/10/2006,43,39,40,21,10,10,9,11
-37.84683,145.05275,20/10/2006,37,34,28,31,24,11,12,11
-37.84683,145.05275,21/10/2006,68,68,52,42,31,30,27,35
-37.84683,145.05275,22/10/2006,124,83,70,62,67,53,46,32
-37.84683,145.05275,23/10/2006,33,26,17,20,16,14,11,7
-37.84683,145.05275,24/10/2006,30,15,25,16,17,12,7,7
-37.84683,145.05275,25/10/2006,36,29,24,19,21,9,14,12
-37.84683,145.05275,26/10/2006,29,26,22,14,16,15,9,5
-37.84683,145.05275,27/10/2006,32,27,31,22,18,9,16,13
-37.84683,145.05275,28/10/2006,70,73,53,51,34,34,29,32
-37.84683,145.05275,29/10/2006,105,115,69,62,55,40,52,33
-37.84683,145.05275,30/10/2006,38,17,22,16,21,15,12,11
-37.84683,145.05275,31/10/2006,43,24,22,13,27,10,8,6
-37.84726,145.05308,1/10/2006,68,70,42,40,42,43,34,28
-37.84726,145.05308,2/10/2006,25,13,10,18,16,8,10,16
-37.84726,145.05308,3/10/2006,18,14,11,14,10,5,8,9
-37.84726,145.05308,4/10/2006,24,16,18,9,12,8,13,8
-37.84726,145.05308,5/10/2006,24,26,17,19,14,8,6,9
-37.84726,145.05308,6/10/2006,28,24,18,29,14,13,6,14
-37.84726,145.05308,7/10/2006,46,54,44,42,42,32,34,35
-37.84726,145.05308,8/10/2006,87,70,84,59,45,45,37,31
-37.84726,145.05308,9/10/2006,21,14,15,14,13,11,11,9
-37.84726,145.05308,10/10/2006,21,15,19,11,9,7,5,8
-37.84726,145.05308,11/10/2006,25,18,18,11,17,4,8,9
-37.84726,145.05308,12/10/2006,22,28,20,14,15,10,14,12
-37.84726,145.05308,13/10/2006,32,28,21,31,15,24,9,14
-37.84726,145.05308,14/10/2006,59,49,55,31,30,33,27,24
-37.84726,145.05308,15/10/2006,76,79,45,55,47,43,46,28
-37.84726,145.05308,16/10/2006,21,20,18,14,14,17,11,8
-37.84726,145.05308,17/10/2006,12,16,16,12,16,4,7,8
-37.84726,145.05308,18/10/2006,29,24,22,11,13,9,14,6
-37.84726,145.05308,19/10/2006,27,24,18,19,12,13,15,11
-37.84726,145.05308,20/10/2006,31,37,29,25,12,19,19,14
-37.84726,145.05308,21/10/2006,54,51,31,48,30,30,25,25
-37.84726,145.05308,22/10/2006,80,74,59,53,56,42,33,27
-37.84726,145.05308,23/10/2006,30,22,16,16,4,9,14,9
-37.84726,145.05308,24/10/2006,16,19,17,8,9,6,14,4
-37.84726,145.05308,25/10/2006,23,12,21,11,8,8,7,4
-37.84726,145.05308,26/10/2006,26,20,9,14,11,13,12,10
-37.84726,145.05308,27/10/2006,24,21,14,22,14,18,12,19
-37.84726,145.05308,28/10/2006,43,57,31,30,38,30,22,16
-37.84726,145.05308,29/10/2006,73,67,57,60,55,26,41,0
-37.84726,145.05308,30/10/2006,18,22,19,20,12,11,11,10
-37.84726,145.05308,31/10/2006,20,17,11,15,16,10,3,10
-37.84741,145.05263,1/10/2006,74,83,77,68,44,38,35,42
-37.84741,145.05263,2/10/2006,25,29,45,10,17,14,6,9
-37.84741,145.05263,3/10/2006,23,15,7,13,13,7,4,5
-37.84741,145.05263,4/10/2006,51,37,18,23,8,9,11,10
-37.84741,145.05263,5/10/2006,27,20,21,17,16,14,11,13
-37.84741,145.05263,6/10/2006,30,31,22,15,14,12,15,12
-37.84741,145.05263,7/10/2006,47,61,57,50,36,52,28,33
-37.84741,145.05263,8/10/2006,96,72,68,60,75,45,39,34
-37.84741,145.05263,9/10/2006,15,21,25,22,13,8,5,8
-37.84741,145.05263,10/10/2006,30,35,9,15,15,10,4,6
-37.84741,145.05263,11/10/2006,28,28,13,50,17,8,6,9
-37.84741,145.05263,12/10/2006,47,36,14,18,9,15,7,10
-37.84741,145.05263,13/10/2006,40,28,20,30,12,15,11,6
-37.84741,145.05263,14/10/2006,67,56,50,41,36,34,34,32
-37.84741,145.05263,15/10/2006,93,79,77,53,71,45,48,30
-37.84741,145.05263,16/10/2006,26,26,18,16,9,14,12,11
-37.84741,145.05263,17/10/2006,27,21,16,31,15,8,6,16
-37.84741,145.05263,18/10/2006,40,30,22,17,10,13,7,9
-37.84741,145.05263,19/10/2006,65,35,23,19,16,13,17,11
-37.84741,145.05263,20/10/2006,38,28,23,21,14,22,12,10
-37.84741,145.05263,21/10/2006,47,55,48,35,36,27,20,18
-37.84741,145.05263,22/10/2006,99,71,71,63,46,43,42,43
-37.84741,145.05263,23/10/2006,25,47,13,25,8,5,7,7
-37.84741,145.05263,24/10/2006,35,22,25,12,8,15,8,9
-37.84741,145.05263,25/10/2006,47,23,27,12,14,11,8,5
-37.84741,145.05263,26/10/2006,55,23,19,10,16,11,9,10
-37.84741,145.05263,27/10/2006,30,24,33,27,16,18,8,10
-37.84741,145.05263,28/10/2006,66,61,54,56,34,32,34,48
-37.84741,145.05263,29/10/2006,66,70,79,62,41,36,41,0
-37.84741,145.05263,30/10/2006,38,21,27,45,14,15,10,10
-37.84741,145.05263,31/10/2006,30,19,21,9,16,15,6,6
-37.84714,145.05205,1/10/2006,83,92,99,77,78,75,75,49
-37.84714,145.05205,2/10/2006,39,36,31,25,33,15,9,10
-37.84714,145.05205,3/10/2006,32,30,19,21,10,21,18,16
-37.84714,145.05205,4/10/2006,46,45,35,20,16,14,13,12
-37.84714,145.05205,5/10/2006,44,38,29,22,20,22,25,19
-37.84714,145.05205,6/10/2006,48,48,28,46,28,25,35,26
-37.84714,145.05205,7/10/2006,89,89,92,77,58,71,68,42
-37.84714,145.05205,8/10/2006,125,106,116,91,75,74,65,69
-37.84714,145.05205,9/10/2006,49,36,26,25,23,15,16,15
-37.84714,145.05205,10/10/2006,26,29,27,15,19,16,11,11
-37.84714,145.05205,11/10/2006,51,34,21,29,20,14,13,11
-37.84714,145.05205,12/10/2006,51,39,40,24,34,22,21,17
-37.84714,145.05205,13/10/2006,58,51,42,42,29,26,22,26
-37.84714,145.05205,14/10/2006,99,103,96,65,56,56,65,44
-37.84714,145.05205,15/10/2006,110,114,99,66,82,89,65,64
-37.84714,145.05205,16/10/2006,48,39,37,24,25,14,16,18
-37.84714,145.05205,17/10/2006,49,30,27,31,24,12,17,10
-37.84714,145.05205,18/10/2006,53,44,22,24,28,16,17,10
-37.84714,145.05205,19/10/2006,66,42,39,30,27,26,24,16
-37.84714,145.05205,20/10/2006,62,51,32,34,37,37,26,24
-37.84714,145.05205,21/10/2006,94,90,73,72,51,42,44,46
-37.84714,145.05205,22/10/2006,136,91,102,81,87,73,55,52
-37.84714,145.05205,23/10/2006,42,48,24,15,25,15,13,14
-37.84714,145.05205,24/10/2006,18,31,22,20,12,9,15,14
-37.84714,145.05205,25/10/2006,47,29,24,26,19,14,11,10
-37.84714,145.05205,26/10/2006,37,40,39,35,25,21,13,15
-37.84714,145.05205,27/10/2006,49,33,40,43,31,21,27,19
-37.84714,145.05205,28/10/2006,103,98,82,97,58,45,52,56
-37.84714,145.05205,29/10/2006,137,114,101,91,78,86,63,52
-37.84714,145.05205,30/10/2006,29,40,34,34,17,21,19,13
-37.84714,145.05205,31/10/2006,33,28,31,18,24,10,17,11
-37.79419,145.0696,1/10/2006,23,42,34,22,28,19,14,10
-37.79419,145.0696,2/10/2006,6,7,11,4,4,7,1,2
-37.79419,145.0696,3/10/2006,15,11,3,2,5,0,6,3
-37.79419,145.0696,4/10/2006,13,9,6,5,9,4,4,3
-37.79419,145.0696,5/10/2006,14,17,12,8,6,7,7,2
-37.79419,145.0696,6/10/2006,16,19,16,7,7,4,7,7
-37.79419,145.0696,7/10/2006,19,26,25,16,10,14,19,8
-37.79419,145.0696,8/10/2006,45,38,34,28,17,21,18,19
-37.79419,145.0696,9/10/2006,8,2,10,9,5,3,7,2
-37.79419,145.0696,10/10/2006,5,9,7,5,1,2,5,0
-37.79419,145.0696,11/10/2006,10,18,6,2,5,1,4,1
-37.79419,145.0696,12/10/2006,14,9,15,7,5,7,5,3
-37.79419,145.0696,13/10/2006,12,6,13,7,5,4,6,4
-37.79419,145.0696,14/10/2006,24,23,31,20,17,14,8,8
-37.79419,145.0696,15/10/2006,27,28,31,19,22,21,28,8
-37.79419,145.0696,16/10/2006,9,12,10,3,4,5,3,2
-37.79419,145.0696,17/10/2006,13,9,7,2,4,1,4,0
-37.79419,145.0696,18/10/2006,15,10,11,5,10,7,4,3
-37.79419,145.0696,19/10/2006,14,15,10,7,11,9,7,5
-37.79419,145.0696,20/10/2006,15,17,10,10,9,6,5,4
-37.79419,145.0696,21/10/2006,24,22,22,15,18,13,13,11
-37.79419,145.0696,22/10/2006,41,33,16,25,19,27,19,19
-37.79419,145.0696,23/10/2006,11,11,8,10,8,3,3,4
-37.79419,145.0696,24/10/2006,11,7,9,7,4,4,2,2
-37.79419,145.0696,25/10/2006,11,17,8,6,3,4,6,3
-37.79419,145.0696,26/10/2006,14,17,7,9,8,5,11,5
-37.79419,145.0696,27/10/2006,12,6,11,7,2,4,3,0
-37.79419,145.0696,28/10/2006,31,18,22,21,12,7,5,10
-37.79419,145.0696,29/10/2006,44,33,28,25,22,17,16,0
-37.79419,145.0696,30/10/2006,8,7,13,4,10,4,3,2
-37.79419,145.0696,31/10/2006,10,13,13,8,8,2,4,4
-37.79418,145.06955,1/10/2006,3,3,2,1,1,1,2,1
-37.79418,145.06955,2/10/2006,2,0,0,0,0,0,0,0
-37.79418,145.06955,3/10/2006,1,0,0,0,0,0,0,0
-37.79418,145.06955,4/10/2006,1,0,0,0,1,1,0,0
-37.79418,145.06955,5/10/2006,0,4,0,1,0,1,2,1
-37.79418,145.06955,6/10/2006,1,1,1,1,1,0,0,1
-37.79418,145.06955,7/10/2006,3,2,2,1,1,1,0,0
-37.79418,145.06955,8/10/2006,4,5,3,0,2,3,0,0
-37.79418,145.06955,9/10/2006,0,1,2,0,1,0,0,0
-37.79418,145.06955,10/10/2006,1,1,2,0,0,1,1,1
-37.79418,145.06955,11/10/2006,1,0,1,0,2,2,0,0
-37.79418,145.06955,12/10/2006,0,1,0,0,0,1,0,1
-37.79418,145.06955,13/10/2006,1,0,0,0,0,0,4,1
-37.79418,145.06955,14/10/2006,3,1,1,4,3,1,0,0
-37.79418,145.06955,15/10/2006,6,7,7,3,1,3,3,0
-37.79418,145.06955,16/10/2006,2,0,1,2,0,1,0,1
-37.79418,145.06955,17/10/2006,0,2,0,2,0,0,1,0
